,id,tweet,label
5476,5477,survey peopl covid colorado find half report close contact someon symptom lab confirm covid day show symptom covid symptom stay home avoid contact other cdcmmwr http co urssm ac http co ecosyr mo,real
5477,5478,god quarantin due coronaviru season shown viral photo,fake
5478,5479,walmart kroger amazon target costco report case coronaviru news,fake
5479,5480,daili updat publish state report k test k case death note consider lag report death data monday http co hgi yufkaw,real
5480,5481,covid pandem accur say unemploy rate record low http co ebewauq rnc,fake
5481,5482,indiafightscorona india cross crucial mileston fight covid test lakh peopl day http co bra gmufhj http co wqfekc jqa,real
5482,5483,indiafightscorona india continu post high recoveri discharg last hour india recoveri rate cross total activ case affect state staysaf indiawillwin http co zb edu g,real
5483,5484,news neil gaiman blame sudden arriv scotland new zealand lockdown faeri folk http co smdzssa j http co bex upsnui,fake
5484,5485,hundr sampoerna cigarett factori worker covid,fake
5485,5486,critiqu coronaviru simul get thumb code check effort natur http co fyqdtov ru,real
5486,5487,panama plan shut panama canal http co hv oaux coronaviru cruiseship panamacan,fake
5487,5488,retail frenzi malaysian stock set face realiti check http co qg u v kl,fake
5488,5489,sinc begin pandem acceler develop equit access vaccin diagnost therapeut covid prioriti alreadi made remark progress drtedro,real
5489,5490,russia suppli anti covid avifavir countri base japanes drug favipiravir sever countri develop covid drug like japanes avigan us chines remdesivir russian avifavir post registr clinic trial complet http co mxw mgjb,fake
5490,5491,coronavirusupd state wise detail total confirm covid case till septemb state confirm case state confirm case state confirm case total confirm case far http co lr ba j,real
5491,5492,shopper wear facemask back front http co cucbuqjvvv shop coronaviru lockdown facemask,fake
5492,5493,nation taskforc covid constitut icmrdelhi review use hydroxychloroquin high risk popul prophylaxi covid base emerg evid safeti efficaci http co g dlpsu,real
5493,5494,covid updat new case covid report new zealand today day sinc last case covid acquir local unknown sourc,real
5494,5495,auckland miq case woman anoth arriv india august third miq case auckland woman arriv august qatar,real
5495,5496,everi click italian song rinasc rinascerai youtub donat money hospit bergamo,fake
5496,5497,italian doctor confirm covid bacteri diseas caus viru claim number author,fake
5497,5498,say ohio gov mike dewin releas prison warn resid possibl crime wave,fake
5498,5499,talkradio danwootton colloid silver killer covid mani ill use year look hear media big pharma patent around year look buy expens carri spray time,fake
5499,5500,yellow bracelet place peopl seen outsid home go work get basic necess,fake
5500,5501,death unfortun bounc back last tuesday highest death total day far day day compar week ago anyon hope see today data http co ayyjuurrv,real
5501,5502,indiafightscorona india covid death per million popul also amongst lowest world india death per million popul wherea world averag stand secretari mohfw india staysaf indiawillwin icmrdelhi http co z hf aim,real
5502,5503,peopl report recov covid confirm probabl case two peopl receiv hospit level care covid neither patient icu still signific cluster,real
5503,5504,pradhan mantri jeevan jyoti bima yojana pmjjbi pradhan mantri suraksha bima yojana pmsbi provid claim covid relat death,fake
5504,5505,issu guidelin implement lockdown countri per guidelin april lockdown india relax day impos,fake
5505,5506,coronavirusupd state wise detail total confirm covid case till septemb state confirm case state confirm case state confirm case total confirm case far http co ewrtwhnrk,real
5506,5507,scientist unit state discov coronaviru cure work percent,fake
5507,5508,one world popul like protect covid first year vaccin made avail expert told sky news http co uzixgbvysr,real
5508,5509,today till pm covid fatalityr india mohfw india drharshvardhan drhvoffic covid covid covid coronavirusindia coronavirusupd coronaviru coronaviruspandem http co qigkpjtrsc,real
5509,5510,newli report case remain k day averag remain k last day http co yurbkwb kp,real
5510,5511,death substanti nearli death today data possibl artifact weekend data creep monday number end report today still http co fiksp sm,real
5511,5512,though pregnant women less like contract coronaviru need intens care often http co tshdj rg,real
5512,5513,coronaviru patient cremat aliv china,fake
5513,5514,latest updat minhealthnz new confirm case covid new zealand two women famili one recent arriv uk via australia today confirm covid http co ydyueofir,real
5514,5515,pension bill cut govern,fake
5515,5516,coronaviru pandem hoax control gener public fake,fake
5516,5517,presid philippin rodrigo dutert order mandatori work pay polici one month,fake
5517,5518,get covid toilet seat http co ggnuplvp coronaviru toilet,fake
5518,5519,bill gate georg soro want secretli stick chip test coronaviru dem bill hous floor readi vote requir,fake
5519,5520,latest updat minhealthnz new case covid report manag isol facil new zealand today rotorua christchurch commun transmiss nz,real
5520,5521,protect mask five time expens french tobacconist spanish shop,fake
5521,5522,video kid itali yell star assum dead mother,fake
5522,5523,indiafightscorona less activ case ventil icu less oxygen support http co dr rphggph,real
5523,5524,covid updat new case covid today import commun previous report case consid recov today total number activ case import case manag isol facil,real
5524,5525,sander aoc coronaviru capit kill social save http co ivhq hfbok coronaviru berniesand fidelcastro,fake
5525,5526,total number confirm case covid remain number report new recov case today mean total number activ case new zealand manag isol quarantin facil remain,real
5526,5527,chancellor rishi sunak urg make good promis ensur nh need cope coronaviru http co aautx guoq,real
5527,5528,presid trump want base donat coronaviru stimulu check elect campai http co wga mhw donaldtrump,fake
5528,5529,daili updat publish state report k complet test today second day row k test detail see http co pzrmh bl http co wfi r nh,real
5529,5530,first case new coronaviru venezuela regist come bolivar state,fake
5530,5531,reduc death protect vulner group incl older peopl underli condit essenti worker countri well may abl cope low level transmiss open drtedro covid http co vkgqwvof,real
5531,5532,well first bad number lead tweet today apolog right back correct death figur,real
5532,5533,economi repres roughli global popul either commit elig covax facil follow http co kydz twwe covid http co txyn mzuy,real
5533,5534,trump announc biden start coronaviru http co g edrfkk wuhaninstituteofvirologylaboratori,fake
5534,5535,presid donald trump claim say medic equip governor request actual need,fake
5535,5536,peopl itali thrown money road outsid say money useless save death,fake
5536,5537,text claim half member rule parti north macedonia sdsm becam infect covid get vice presid parti muham zekiri parti becom new covid cluster,fake
5537,5538,govern indian state madhya pradesh order shoot sight enforc lockdown,fake
5538,5539,indiafightscorona mha issu guidelin unlock metro rail servic resum th septemb public gather allow ceil person st septemb open air theater permit open st septemb staysaf http co msr zz fhv,real
5539,5540,newli develop coronaviru whistl test work like charm http co ttcquwqgl coronaviru diseas norway c oslo,fake
5540,5541,indiafightscorona csir ind amp mylan laboratori ltd announc partnership identifi advanc therapeut option manag covid seri clinic trial conduct toward new innov solut manag covid pandem india staysaf http co ea tunginw,real
5541,5542,dwildemuth normal case death lead trail indic would say state peopl ventil goe list regardless case death count,real
5542,5543,post share facebook whatsapp claim south african hospit found trace novel coronaviru surviv surfac fresh food item hour lab test,fake
5543,5544,current peopl receiv hospit level care covid two auckland citi hospit middlemor hospit peopl link cluster move quarantin facil includ peopl test posit,real
5544,5545,cdc explain flatten curv becom line extend infin mean lockdown never http co cqswucu coronaviru,fake
5545,5546,cdc offer gener consider help commun faith decid best practic belief slow spread covid keep staff congreg safe learn http co yiystm efp http co yx mwnno,real
5546,5547,shelter place order lift coronaviru spike occur drjohnwhyt discuss phenomenon colleenkraftmd carlosdelrio incontext http co rn iprohku http co hgyzsrhpk,real
5547,5548,covid act say restrict lift percent arizonan could infect next three month peopl eventu die http co zcm yhdirx,real
5548,5549,indiafightscorona india record recoveri new case gap recov case activ case continu widen recov case exceed activ case lakh http co lnm htcci,real
5549,5550,one posit case tokoroa visit toi ohomai institut technolog feel well awar potenti exposur covid posit case tokoroa,real
5550,5551,four kid took coronaviru vaccin die immedi,fake
5551,5552,understand covid affect patient schizophrenia http co dyhymrtt via columbiam http co cnw zf lum,real
5552,5553,raam world stabl expens currenc,fake
5553,5554,two key point work make continu stand us disastr behind test cdcgov commun test situat comprehens transpar nytim put today http co k f hfluzp,real
5554,5555,dr bloomfield reiter covid case continu increas global alway expect new case amongst peopl come back nz realiti reinforc weekend number case worldwid exceed million,real
5555,5556,separ crematorium graveyard moot covid fatal http co cpztvpfaqq,fake
5556,5557,nigella seed contain hydroxychloroquin mix help keep coronaviru away,fake
5557,5558,video social network see two policemen remov person insid grave messag imag share claim man allegedli die coronaviru brazil buri aliv,fake
5558,5559,volunt coronavac chines vaccin covid test brazil report sever fever stori publish mari clair magazin,fake
5559,5560,u presidenti elect cancel due coronaviru,fake
5560,5561,mayor london sadiq khan say london although number posit case gone indic viru gone get latest coronaviru http co jw vsogjgo http co itchlqzheu,real
5561,5562,prattl maddow prattl tell viewer covid lesson learn africa contin b k covid death reason african alreadi take chloroquin antimalari prophylact work covid http co ao wqf pcw,fake
5562,5563,covid unequ affect us racial ethnic minor group physic emot take step help protect other covid let make sure take care mentalhealth http co gkzv vspcv http co zbbrtgzufb,real
5563,5564,claim india began screen travel covid affect nation singl case pm modi fact countri case jan india report st case yet india screen travel china hong kong http co caogenfur,fake
5564,5565,mani mani exampl around world shown even covid outbreak intens still brought back control drtedro,real
5565,5566,video show coronaviru began made wuhan,fake
5566,5567,report coronaviru appar caus peopl shit usual http co cgcrtwwsno http co katbfozleb,fake
5567,5568,indiafightscorona coronavirusupd lakh averag test everi day india scale covid test test per million tpm http co cbwlvnli http co g rluc ye,real
5568,5569,video go viral whatsapp sharechat claim man woman video doctor treat coronaviru patient infect,fake
5569,5570,hcp coca call tuesday juli pm et avail zoom topic coronaviru diseas covid diabet import prevent manag support learn http co nriiemnjuw covid http co l qcaono,real
5570,5571,publichealthreport announc call paper covid invit publichealth practition academ research share challeng lesson learn opportun public health practic learn http co mhm gxcn http co htqkviktk,real
5571,5572,april eu commiss amp partner establish access covid tool acceler speed develop amp manufactur vaccin diagnost amp therapeut ensur fair amp equit access countri drtedro unga un,real
5572,5573,last day delhi seen surg activ covid case eager resum delhi metro officialdmrc upsid arvindkejriw,fake
5573,5574,child get viru go hospit alon van peopl know peopl know home without time need,fake
5574,5575,bitter gourd juic cure coronaviru,fake
5575,5576,ensur everi worker call back job access regular reliabl covid test effect person protect equip http co ldpqp jzkw,fake
5576,5577,cnn brikeilarcnn cite comprehens research fals claim florida gov ron desanti never ask covid press event may http co l qxhinsf http co ghmtivsnl,fake
5577,5578,messag whatsapp claim steam inhal cure covid,fake
5578,5579,total number confirm case covid number report world health organ,real
5579,5580,indiafightscorona total recov case report state ut top five state maximum caseload also nodal highest number total recoveri http co e vdyastn,real
5580,5581,victorian premier daniel andrew said insist human right covid restrict selfish also stupid,fake
5581,5582,daili updat publish per usual number today lower earlier week state report k test k new case death day averag daili death back earli june http co fwaqzjvtqt,real
5582,5583,heymanitshayden noahpinion tri spin oper track miss number also lot work alexismadrig,real
5583,5584,metformin may lower risk fatal covid http co ue sqymwvu http co qnblb uc c,real
5584,5585,despit dip death rate like rise cdc stop call covid epidem http co gn v gbxia,fake
5585,5586,new case covid lago fct kano kaduna edo oyo imo gomb benu enugu delta anambra ebonyi nasarawa ogun bauchi kebbi akwa ibom jigawa katsina yobe borno kwara ondo confirm discharg death http co ttifi ici,real
5586,5587,break govern tell peopl unabl take covid test allow use predict result,fake
5587,5588,thirdeyeblind hi know tough find monday new zealand move alert level alert level two domest travel allow drive auckland wellington alert level three rule outlin http co b yuzo,real
5588,5589,imag year old man recov fom covid itali,fake
5589,5590,indian state gujarat govern construct hospit covid patient bed day,fake
5590,5591,baro dido hard head nation institut health protect say access test must prioritis read http co wfp li vrp http co vpe dcsyzz,real
5591,5592,mean time download start use nz covid tracer app alreadi download nz covid tracer record regist user poster creat manual entri record,real
5592,5593,ginger onion garlic help coronaviru,fake
5593,5594,london mayor label govern hapless capit face covid measur coronaviru latest http co fc ak tyss,real
5594,5595,pharmacolog cardiovascular perspect treatment covid chloroquin deriv http co ei hy spa,fake
5595,5596,new case covid nigeria lago river delta fct oyo edo bayelsa kaduna plateau ondo nasarawa ekiti kano borno confirm discharg death http co ph igyn r,real
5596,5597,mitch mcconnel say senat vote coronaviru stimulu plan soon week http co gypph h,fake
5597,5598,coronaviru london could face fresh restrict mayor new plan http co tasrzzaydw,real
5598,5599,coronavirusupd covid india tracker septemb confirm case recov activ case death indiafightscorona indiawillwin staysaf via mohfw india http co bphcdjqfxg,real
5599,5600,covid updat new confirm case covid report commun today new case link previou case commun cluster one remain investig believ link cluster,real
5600,5601,four color mean red activ immin outbreak orang risk second spike major gap least one metric yellow meet standard contain green track contain,real
5601,5602,august nation forecast suggest new death report week end septemb data predict total report covid death us septemb learn http co ft cgmampx http co lbcebnbb,real
5602,5603,truth donald trump turn back middl class long covid cut tax super wealthi drove u manufactur recess stack deck hardwork american time pick differ path http co rt rd woga,fake
5603,5604,import thread risk dietari supplement cure covid supplement prevent http co blyzcn nv,fake
5604,5605,everi data point human stori everi stori mani unsung hero never hear say guillermo memo sanchez cdc diseasedetect covid respond read stori http co ydhvl n http co erejg icq,real
5605,5606,rt pib india indiafightscovid crore test conduct lakh recov patient activ case tota,real
5606,5607,new coronaviru ph vari defeat need consum alkalin food,fake
5607,5608,lock pm updat talli new case cumul last tuesday dataset complex make sure use respons need know http co qgcmxhmjq,real
5608,5609,base advic fmohnigeria amp ncdcgov direct cessat movement lago fct initi period day effect pm monday th march restrict also appli ogun state mbuhari covid nigeria,real
5609,5610,sky ashishskynew latest sir patrick vallanc warn uk could new daili case covid current rate halt brief prof chri whitti latest coronaviru stat read http co avjf j v http co otssobmko,real
5610,5611,video show dead bodi coronaviru patient osmania hospit mortuari,fake
5611,5612,test diagnosi http co zntwb ew via osmos,real
5612,5613,daili updat publish track million test k yesterday close record high note track test state report detail see http co pzrmh bl http co akhsqijdmu,real
5613,5614,slow test quick travel ban much critic save live,fake
5614,5615,roll stone new singl eerili becom unoffici coronaviru song http co uqhmmoq zn coronaviru rollingston,fake
5615,5616,italian throw money street useless coronaviru scare,fake
5616,5617,say impost hazmat suit go door door stockton calif say check resid fever covid enter home physic attempt robberi,fake
5617,5618,jessnielsen kia ora jessica th june count first day manag isol abl leav manag isol rd juli safe travel,real
5618,5619,american presid donald trump announc test inject disinfect fight new coronaviru begin africa,fake
5619,5620,relax feet away whine essenti worker go ahead take pictur need wear stupid mask covid affect anyon bodi fat btw viru kill obes peopl never lift weight live,fake
5620,5621,juli pm activ covid case vadodara district gujarat mohfw india drharshvardhan drhvoffic covid covid covid coronaupd coronavirusindia coronavirusupd coronaviru covidupd http co gcw z lee,real
5621,5622,grow evid skin rash key featur covid present around app user test posit children may even predict children experienc rash amp symptom http co rrsgnu roc,fake
5622,5623,unit state death year swim pool shut countri,fake
5623,5624,inconvenienttr arifleisch cernovich rememb trump usurp vaccin industri complex sever month pandem appear understand yet new technolog util covid vaccin drain swamp http co ub hzyzezf,fake
5624,5625,know one group older peopl especi live long term care facil mani countri covid relat death link long term care facil high incom countri drtedro,real
5625,5626,expert say veterinari lab could reliev pressur commerci hospit base lab lessen current delay covid test result unlik game changer khnew http co zssn jbjqx,fake
5626,5627,part north west west yorkshir midland place localis coronaviru restrict http co dwixdmwsbb,real
5627,5628,june forecast suggest total number covid death exceed juli addit state like see number new death report june juli exceed number report last week http co ft cgmampx http co qvwfmxwoar,real
5628,5629,yesterday laboratori process test covid bring total number test complet date,real
5629,5630,rt cdc hivaid covid clinician tip underscor import follow cdc precaut prevent covid social di,real
5630,5631,year old canadian music award show juno cancel coronaviru fear canadian ask juno,fake
5631,5632,south sudan chief justic famili refus test covid,fake
5632,5633,pm st april confirm case discharg death breakdown case state http co zqrpneofet current lago fct osun oyo ogun edo kaduna bauchi enugu ekiti river benu akwa ibom,real
5633,5634,scale test great news get posit sourc total number valu data declin precipit may paus reconfigur project put mislead number,real
5634,5635,news articl claim ukrainian patient particip american covid vaccin trial die test took place area lugansk ukrainian separatist region,fake
5635,5636,crimin often take advantag world event covid think victim scam attempt fraud involv covid contact nation center disast fraud hotlin phone email disast leo gov http co ojwsegxmym,real
5636,5637,tighter restrict impos dublin midnight tonight respons grow concern spread coronaviru http co ea cj jk,real
5637,5638,post say usa arrest man sold new coronaviru china,fake
5638,5639,video show coronaviru infect note scatter indor street sanit,fake
5639,5640,graphic attribut state run philippin news agenc pna featur purport quot philippin presid rodrigo dutert share multipl post facebook graphic claim dutert said govern complet distribut cash assist affect novel coronaviru pandem,fake
5640,5641,italian doctor found covid secret disobey w h rule,fake
5641,5642,rt amysherman gov ron desanti fals said never ask covid press event may hear anoth claim florida p,fake
5642,5643,trump repeatedli compar covid influenza,fake
5643,5644,china happi huawei busi distract genocid http co uoipnkhcnr huaweiwatchgt chinacoronaviru corononaviru http co p jhshi ck,fake
5644,5645,proof deep swab prefer covid test tester implant someth http co dw qffucix,fake
5645,5646,total number confirm case covid number report world health organ yesterday laboratori process test bring total number test complet date,real
5646,5647,coronavirusupd indiafightscorona india scale anoth peak total covid recoveri cross million http co lmr xro wi http co rdk zbxomx,real
5647,5648,total number confirm case covid number report world health organ yesterday laboratori process test bring total number test complet date,real
5648,5649,guess children risk unless underli medic issu,fake
5649,5650,march us state us territori report commun spread coronaviru covid thirteen state report covid case widespread see cdc map stay date happen state http co mcp udsp http co pt otixv,real
5650,5651,french doctor jean roger hospit sent email claim protect covid drink water everi minut,fake
5651,5652,number covid relat death fallen sinc feder polic start investig number death,fake
5652,5653,coronaviru trump warn us death toll could hit http co r hcvejf,fake
5653,5654,peopl repeatedli tri make contact includ via text via phone call,real
5654,5655,nz covid tracer record regist user poster creat date ministri continu remind new zealand keep record remain one best tool continu fight covid,real
5655,5656,mississippi oklahoma seen rapid growth case mississippi rival florida highest number case per million popul http co vromo,real
5656,5657,coronaviru medic scienc expert outlin four way help beat covid http co cozxodzzmf,real
5657,5658,govern accus make shoot exempt new coronaviru restrict mate emerg group six go hunt http co uifyq,real
5658,5659,photo show uganda first case covid,fake
5659,5660,socialdistanc one best tool avoid expos covid help slowthespread covid keep key time mind socialdist learn http co k guyjx ri http co ntwnllsjye,real
5660,5661,bharat biotech covid vaccin avail market august accord letter icmr fast track clinic trial vaccin,fake
5661,5662,peopl said fli car still learn wash hand covid,fake
5662,5663,pleas announc activ new lab inclus ncdc molecular laboratori network afriglob medicar lab ogun sahel centr molecular diagnost amp research katsina bring total number lab covid test capac http co hclvzmbhyl,real
5663,5664,rt drharshvardhan covid updat lakh patient recov far recov case exceed activ c,real
5664,5665,covid updat new case covid report new zealand today peopl isol auckland quarantin facil commun includ peopl test posit covid household contact http co qq z ipzym,real
5665,5666,wear mask coronaviru decreas oxygen intak increas toxin inhal shut immun system increas viru risk scientif inaccur effect studi,fake
5666,5667,ophthalmologist fear patient untoward morbiditya delay care due covid http co tkurp lz h,real
5667,5668,report visit british prime minist bori johnson recov ill home look like old abandon militari hut old brick wall live room small brought tea tray report cup differ met dishevel hair casual cloth confid smile prime minist,fake
5668,5669,indianarmi tribut coronawarriorsindia coronaupdatesinindia salutecoronawarrior may indindianarmi narendramodi http co bgngjn uzu,fake
5669,5670,video clip show doctor coupl die treat covid patient,fake
5670,5671,student usa sang indian nation anthem thank indian govern provid hydroxychloroquin,fake
5671,5672,putin state russian citizen option stay home day jail year,fake
5672,5673,covid patient itaperuna rio de janeiro state cure treat chloroquin,fake
5673,5674,yesterday laboratori complet covid test bring total number test complet date,real
5674,5675,new case covid lago river oyo edo kano gomb fct delta plateau bauchi niger kebbi ogun ondo abia nasarawa borno kwara benu anambra confirm discharg death http co htvx p wg,real
5675,5676,indiafightscorona increas covid test countri led surg total number recov patient nearli lakh secretari mohfw india staysaf indiawillwin icmrdelhi http co hutklfexma,real
5676,5677,messag offer food assist peopl risk social exclus spain,fake
5677,5678,start march travel outsid unit state allow back countri due high risk coronaviru,fake
5678,5679,faheemyounu hospit busi huge respect doc manag charg lakh n lakh ppe everi patient steam inhal advis mani doc pharmaci taken advantag pandem sell rs mask,fake
5679,5680,twenti new case covid report nigeria lago fct kaduna oyo state pm th march confirm case covid report nigeria death http co qxwesswg,real
5680,5681,push children go back school trump said almost immun diseas wrong scientist say children get less sever covid case almost immun http co ktyazabu http co u c g zuh,fake
5681,5682,ghana educ servic confirm date school ghana reopen,fake
5682,5683,tb program staff across u respond covid pandem new report cdcmmwr examin earli impact covid state local tb program activ http co eqtdgetvem http co olwalb mx,real
5683,5684,daili updat publish state report k new test today detail see http co pzrmh bl http co yfe ael,real
5684,5685,new case covid report lago kano gomb kaduna fct katsina sokoto edo borno yobe ebonyi adamawa pm th april confirm case covid report nigeria discharg death http co ul p jvth,real
5685,5686,accord report singl vegetarian person world found suffer coronaviru,fake
5686,5687,india one lowest death million compar mani countri indiafightscoronaviru http co byjb jwjdx,real
5687,5688,combin total confirm probabl case remain number recov case addit death report one new zealand receiv hospit level care covid,real
5688,5689,daili updat publish track million test k yesterday anoth huge day note track test state report detail see http co pzrmh bl http co djyz rv v,real
5689,5690,extrem good news bendigo hit covid zero area patient hospit http co wmc sci,fake
5690,5691,mask make uncomfort affect breath stay home guidanc american lung associ chief medic offic http co szthiee c,real
5691,5692,mbdavolt zack mbdavolt constantli work improv model transpar model good data avail model use show potenti outcom given covid trend state counti report actual,real
5692,5693,new case covid nigeria lago fct edo ondo kaduna imo osun plateau oyo ogun river delta adamawa enugu nassarawa gomb abia ekiti confirm discharg death http co saejgu,real
5693,5694,salwar baba ramdev admit aiim take dose cow urin avoid corona viru,fake
5694,5695,rt cdc tb covid pandem must continu maintain essenti public health servic like tb prevent amp control cd,real
5695,5696,scientist warn potenti wave covid link brain damag http co bihnybueac,fake
5696,5697,trump bail wall street main street,fake
5697,5698,mask caus lot diseas said asymptomat patient pass viru also lot fals posit pcr test,fake
5698,5699,china built floor new hospit special viru corona patient hour finish first floor day finish floor hospit includ water electr power hospit equip,fake
5699,5700,dear friend new studi china prove hous fli makhi transmit coronaviru inform recent confirm gover india amitabhbachchan appoint share import messag,fake
5700,5701,given shortag n respir global outbreak covid import understand differ n respir surgic mask intend protect healthcar worker learn niosh http co rggosymo http co hjnqfoawk,real
5701,5702,claim india new covid case may v k paul covid empow group apr fact india report gt new case everi day week today may report new case http co hzamkzfirk,fake
5702,5703,right wing pandem prepper pledg make america germ free http co n f neyb n donaldtrump coronaviru pandem maga,fake
5703,5704,spread viru caus covid colleg spring break trip mexico led outbreak result confirm case learn univers public health depart work togeth control outbreak cdcmmwr http co ardudx dz http co vvbbqdflbp,real
5704,5705,news new coronaviru guidelin allow peopl thing start three week ago http co aiq ty f http co xvni ywvfz,fake
5705,5706,constant sex kill coronaviru read text seem manipul screenshot cnn news report,fake
5706,5707,photo vaccin develop u scientist covid,fake
5707,5708,latest local lockdown announc mean million peopl britain face extra coronaviru restrict click check local restrict area,real
5708,5709,coronavirusupd india covid recoveri rate improv septemb steadi improv india covid recoveri rate sinc lockdown initi march indiafightscorona icmrdelhi via mohfw india http co wbdikllnh,real
5709,5710,middl global pandem trump administr prevent peopl get health care believ need said presid trump need reopen obamacar enrol need live stake http co lankb al,fake
5710,5711,temperatur humid could affect transmiss rate covid,fake
5711,5712,owner indian jewellri group joyalukka die due covid,fake
5712,5713,latest updat director gener health new case covid report new zealand today mean new zealand combin total confirm probabl case remain confirm case covid http co szddkye rb,real
5713,5714,say drink bleach solut prevent get coronaviru,fake
5714,5715,new york hospit treat coronaviru patient vitamin c,fake
5715,5716,go grief side wall happen hospit coronaviru rule kept coupl apart miscarriag http co ls xae,real
5716,5717,case coronaviru uk thursday follow latest covid updat http co nyzlpjyfxm,real
5717,5718,rock legend beat bug http co pukda xh rollingstonevaccineforcv keithholdskeytovirusvaccin rockandrollvaccin,fake
5718,5719,italian doctor say one die coronaviru,fake
5719,5720,indiafightscorona india test crore peopl covid far resolut follow test track treat strategi pmoindia drharshvardhan ashwinikchoubey pib india covidnewsbymib covidindiaseva ddnewsliv airnewsalert icmrdelhi pti news http co tcm wpe,real
5720,5721,week ncdcrrt support train cross river state moh health worker strengthen prevent mother child transmiss context covid also support state case manag team inaugur adiabo isol centr http co jykjkgz og,real
5721,5722,gargl salt water vinegar kill viru,fake
5722,5723,new case covid confirm nigeria fct bauchi case travel histori germani uk pm th march confirm case covid nigeria discharg death http co jbcvwsrxfd,real
5723,5724,covid spread peopl symptom amp know infect mask help prevent peopl covid spread viru other learn http co jkwwztxyh worldmaskweek http co rzpojp od,real
5724,5725,rt hhsgov peopl recov covid life save antibodi blood plasma recov covid confirm,real
5725,5726,man call antonio carlo year old cure covid use chloroquin releas unim hospit rio de janeiro brazil,fake
5726,5727,addit lab activ inclus ncdc molecular lab network follow state ibadan akwa ibom jigawa bring total number lab capac test covid nigeria progress kwara gomb ekiti ondo amp abia http co fq gaeclf,real
5727,5728,covid updat today new case covid report manag isol facil new zealand day sinc last case covid acquir local unknown sourc activ case quarantin,real
5728,5729,indiafightscorona maharashtra andhra pradesh karnataka also account death ad last hour due covid maharashtra lead detail http co sywh b staysaf indiawillwin http co kwwlkuocl,real
5729,5730,michigan infect rate drop person infect less one person total number current case michigan shrink http co ph flz dsi,real
5730,5731,covid season allergi share mani symptom key differ two exampl covid caus fever common symptom season allergi learn http co fegmdobt q http co kpdm dmtlx,real
5731,5732,regard respond covid pandem tommi tubervil say clue also laid plan would covid state posit http co lvbeivbxv,fake
5732,5733,beat spanish flu year later beat covid http co rjsbiy zb http co qiy wrf,real
5733,5734,facebook user claim video show french doctor throw coat floor protest corona fraud,fake
5734,5735,netflix seri secret terriu foretold pandem,fake
5735,5736,usa discov man manufactur sold corona viru china dr charl lieber head chemistri biolog depart havard univers usa arrest today accord american depart sourc,fake
5736,5737,facebook user made post say ghana record case coronaviru,fake
5737,5738,dr shi wuhan institut virolog claim kept larg reservoir bat virus relat vaccin http co ghxm f scv covid coronaviru,fake
5738,5739,test creat viru even without diagnost covid would still pose problem would know less khnew http co wukazk ale,fake
5739,5740,cindi mccain join board biden presidenti transit team http co cmcpr oua widow distinguish us militari offic would never affili w biden deep tie adversari ccp stuck us launch bioweapon covid us soil,fake
5740,5741,video show demolish g station hong kong protestor held g respons covid,fake
5741,5742,henri kissing said popul reduct done vaccin common good,fake
5742,5743,covid best practic uttar pradesh establish integr covid control amp command centr unifi state covid portal http co fecl prqh pmoindia drharshvardhan ashwinikchoubey pib india ddnewsliv airnewsalert covidnewsbymib covidindiaseva mygovindia,real
5743,5744,vaccin pneumonia protect novel coronaviru,fake
5744,5745,coronavirusupd indiafightscorona covid recoveri rate continu improv stand patient discharg last hour actual case load india stand today account total posit case,real
5745,5746,racist call wuhan viru wuflu refer covid chines origin viral infecti diseas,fake
5746,5747,also begin pick number ventil usag icu admiss state work get better sens captur number,real
5747,5748,indiafightscorona new case mortal maharashtra account new death staysaf indiawillwin mohfw india drharshvardhan prakashjavdekar icmrdelhi pib india ddnewsliv airnewsalert indiadst,real
5748,5749,say goodwil use pandem fire employe instead lay,fake
5749,5750,rt mohfw india indiafightscorona india scale yet anoth peak lakh sampl test past hour cumul,real
5750,5751,known differ state report cdc say report state report peopl test cdc report specimen test state report use calcul ratio adjust peopl test number http co waqehbttey,real
5751,5752,wisconsin report k probabl case today previou day also api exclud chart present nj hope abl properli assign probabl case right date state help,real
5752,5753,number peopl go hungri covid make thing wors sofi publish today estim approxim million peopl went hungri http co kfsvz http co db c tnwb,real
5753,5754,elderli parent guid get coronaviru advic wrong http co hfyw ytea http co sap crrcjg,fake
5754,5755,social distanc work n work even better http co ybth sobzt,real
5755,5756,peopl link auckland commun cluster remain auckland quarantin facil includ peopl test posit well number household member,real
5756,5757,new case covid nigeria lago fct oyo kaduna abia osun ogun enugu river nasarawa ekiti imo edo kwara katsina plateau niger confirm discharg death http co ozvzhedqlp,real
5757,5758,accord plandem documentari flu shot contain coronaviru,fake
5758,5759,clarif nz covid tracer figur number manual entri per day day averag number manual entri total,real
5759,5760,hellochant aidanisagirl shondagarrison govparsonmo yeah missouri knowledg irregular releas number neg pick news report th le th total test come alexismadrig,real
5760,5761,sinc itali regist new case coronaviru,fake
5761,5762,peopl die know hillari coronaviru,fake
5762,5763,contin face health crisi unlik face yesterday cross million report covid case region death number case region doubl past week drtedro rc afro http co jfsszvsp,real
5763,5764,india detect covid case mar apr fake mislead claim around pandem rose common commun rumour follow fals guidelin notif per boomlivein analysi http co xrey nc n,fake
5764,5765,two import conclus roll day averag report death reliabl fast indic trend contrari assert method usual undercount particular date hotspot state,real
5765,5766,covid updat new case covid report new zealand today day sinc last case covid acquir local unknown sourc activ case covid manag isol facil,real
